,W_n1,W_n2,X1-X2,X1,X2
94,-1.15,-0.75,-0.604450613813558,0.21695160333108668,0.8214022171446447
95,-1.15,-0.7,-0.6040417445909645,0.2122981896113913,0.8163399342023558
96,-1.15,-0.65,-0.6031397436583623,0.20762979981934795,0.8107695434777102
97,-1.15,-0.6,-0.6016956710106102,0.20297688360690871,0.8046725546175189
98,-1.15,-0.55,-0.5996843016061177,0.19835104461662337,0.7980353462227411
99,-1.15,-0.5,-0.5972675801920203,0.19358683911189056,0.7908544193039109
100,-1.2,-0.9,-0.5955538582012747,0.22854601271398436,0.824099870915259
101,-1.2,-0.85,-0.5961185528192584,0.2240668363202051,0.8201853891394635
102,-1.2,-0.8,-0.5963109919841103,0.21950027063870997,0.8158112626228203
103,-1.2,-0.75,-0.5960783640214955,0.2148774395955329,0.8109558036170283
104,-1.2,-0.7,-0.5953658724484863,0.2102280758567459,0.8055939483052321
