,W_n1,W_n2,X1-X2,X1,X2
76,-0.65,-0.5,-0.6023405580040736,0.21197544230219076,0.8143160003062644
77,-0.65,-0.45,-0.5984571623852544,0.2083623950611867,0.8068195574464411
78,-0.7,-0.6,-0.6025988441051138,0.21645115719909427,0.819050001304208
79,-0.7,-0.55,-0.5991348528875982,0.2129435014096585,0.8120783542972567
80,-0.7,-0.5,-0.5953618041460143,0.20935688743165418,0.8047186915776684
81,-0.75,-0.75,-0.6047942214483102,0.2240904246367019,0.8288846460850121
82,-0.75,-0.7,-0.6020247342344138,0.22083495196623687,0.8228596862006508
83,-0.75,-0.65,-0.5989730899074334,0.21746412173637938,0.8164372116438128
84,-0.75,-0.6,-0.5956252239045157,0.21399216156398554,0.8096173854685011
85,-0.8,-0.85,-0.6030058463416389,0.22816450852989734,0.8311703548715362
86,-0.8,-0.8,-0.6006079506414133,0.22508830179231148,0.8256962524337247
87,-0.8,-0.75,-0.5979490084017463,0.22188216040227385,0.8198311688040201
88,-0.8,-0.7,-0.5950221572719123,0.2185489081708853,0.8135710654427976
89,-0.85,-1.05,-0.6038628562822181,0.23733749031947385,0.841200346601692
90,-0.85,-1.0,-0.6022327049107734,0.23477266020232,0.8370053651130934
91,-0.85,-0.95,-0.600397587375358,0.2320534318196528,0.8324510191950107
92,-0.85,-0.9,-0.5983521736958377,0.22917488680909642,0.8275270605049341
93,-0.85,-0.85,-0.5960652530314084,0.2261546468570215,0.8222198998884299
94,-0.9,-1.4,-0.604537054566284,0.250013926363674,0.8545509809299581
95,-0.9,-1.35,-0.6038417020530249,0.24841563054858198,0.8522573326016069
96,-0.9,-1.3,-0.603041841570049,0.2466791183799404,0.8497209599499894
97,-0.9,-1.25,-0.6021257454157467,0.24479737972708654,0.8469231251428333
98,-0.9,-1.2,-0.6010735525304992,0.24276472992148423,0.8438382824519834
99,-0.9,-1.15,-0.5998794916359073,0.24057713029476824,0.8404566219306755
100,-0.9,-1.1,-0.5985227541742737,0.23823249876935548,0.8367552529436292
101,-0.9,-1.05,-0.5969895633721998,0.2357272976571193,0.8327168610293191
102,-0.9,-1.0,-0.595262850633438,0.23306254861430772,0.8283253992477457
103,-0.95,-2.0,-0.6016830415056219,0.2606741970061298,0.8623572385117517
104,-0.95,-1.95,-0.6015538373709324,0.2601503766838186,0.861704214054751
105,-0.95,-1.9,-0.6014099607235881,0.2595645834239907,0.8609745441475788
106,-0.95,-1.85,-0.6012376369260728,0.25891475909477374,0.8601523960208466
107,-0.95,-1.8,-0.6010396671045164,0.25819762315811323,0.8592372902626296
108,-0.95,-1.75,-0.6008088153568317,0.25739958649600825,0.85820840185284
109,-0.95,-1.7,-0.6005432536552882,0.2565193523807419,0.85706260603603
110,-0.95,-1.65,-0.600229899269471,0.25554779541243644,0.8557776946819075
111,-0.95,-1.6,-0.5998698085964846,0.2544770318488601,0.8543468404453448
112,-0.95,-1.55,-0.5994533320695192,0.2532991770422075,0.8527525091117267
113,-0.95,-1.5,-0.5989659417334765,0.25201059282653054,0.8509765345600071
114,-0.95,-1.45,-0.5984084592791251,0.2505941267409483,0.8490025860200734
115,-0.95,-1.4,-0.5977624753496573,0.24905025886501417,0.8468127342146715
116,-0.95,-1.35,-0.5970167067506071,0.247370640543156,0.8443873472937631
117,-0.95,-1.3,-0.5961615199850083,0.24554782471293574,0.8417093446979441
118,-0.95,-1.25,-0.5951853363657754,0.24357557647021577,0.8387609128359912
